policy_id,customer_id,policy_number,product_type,start_date,end_date,premium_amount,status
376,3591,POL-00000376,Home,2025-10-22,2029-05-10,386.48,Cancelled
377,6122,POL-00000377,Health,2025-04-11,2028-11-30,390.81,Cancelled
378,3579,POL-00000378,Home,2024-01-27,2028-05-30,442.91,Active
379,8610,POL-00000379,Health,2024-03-13,2027-03-23,85.15,Cancelled
380,1839,POL-00000380,Auto,2025-09-07,2029-07-08,140.97,Cancelled
381,2456,POL-00000381,Home,2025-03-10,2029-02-07,248.83,Cancelled
382,3366,POL-00000382,Health,2025-09-26,,279.67,Active
383,7430,POL-00000383,Home,2024-10-28,2028-05-20,303.76,Cancelled
384,7576,POL-00000384,Life,2025-07-17,2028-10-04,164.51,Active
385,3571,POL-00000385,Auto,2023-08-30,,205.04,Active
386,8867,POL-00000386,Auto,2025-01-14,2026-06-04,493.76,Lapsed
387,520,POL-00000387,Life,2023-08-07,2025-05-10,394.62,Cancelled
388,6888,POL-00000388,Life,2023-11-29,2027-01-20,251.84,Lapsed
389,6155,POL-00000389,Auto,2025-06-11,2030-02-25,443.55,Active
390,5698,POL-00000390,Auto,2024-04-18,,291.77,Cancelled
391,2087,POL-00000391,Home,2025-07-24,2026-09-08,490.32,Lapsed
392,8921,POL-00000392,Health,2024-10-01,2027-01-14,161.38,Lapsed
393,2542,POL-00000393,Life,2025-01-19,,443.84,Active
394,528,POL-00000394,Health,2024-06-15,2025-07-17,158.3,Active
395,1654,POL-00000395,Auto,2025-08-21,2030-05-28,366.48,Active
396,4010,POL-00000396,Auto,2025-11-10,2028-03-03,292.89,Active
397,2296,POL-00000397,Life,2025-05-29,2029-08-20,193.51,Cancelled
398,5254,POL-00000398,Home,2023-10-28,2025-08-16,493.56,Cancelled
399,3622,POL-00000399,Health,2024-05-26,2025-09-27,300.52,Cancelled
400,2870,POL-00000400,Health,2024-08-02,2025-11-06,487.53,Cancelled
401,6245,POL-00000401,Life,2023-10-02,2027-01-15,117.15,Lapsed
402,3013,POL-00000402,Health,2026-01-23,2028-04-28,185.33,Cancelled
403,2366,POL-00000403,Health,2024-11-16,2029-01-10,235.7,Lapsed
404,9131,POL-00000404,Home,2023-12-23,2026-05-28,141.5,Cancelled
405,1296,POL-00000405,Health,2026-01-14,2027-07-22,291.04,Active
406,845,POL-00000406,Life,2025-04-12,2029-09-01,321.31,Active
407,3083,POL-00000407,Home,2025-10-06,2028-08-17,186.43,Active
408,3471,POL-00000408,Home,2024-05-26,2026-01-21,386.1,Lapsed
409,3975,POL-00000409,Home,2025-02-11,2027-06-16,298.44,Lapsed
410,6237,POL-00000410,Health,2025-06-25,2028-06-29,188.79,Lapsed
411,8402,POL-00000411,Health,2025-11-02,2029-06-20,392.73,Lapsed
412,3329,POL-00000412,Life,2024-05-03,2025-08-04,303.14,Active
413,2391,POL-00000413,Auto,2025-12-06,2030-03-16,310.61,Lapsed
414,4837,POL-00000414,Home,2025-03-04,,153.51,Cancelled
415,4027,POL-00000415,Health,2025-03-02,2030-01-02,201.9,Lapsed
416,8038,POL-00000416,Health,2023-05-22,,407.74,Active
417,2294,POL-00000417,Health,2025-03-19,,450.21,Cancelled
418,963,POL-00000418,Auto,2024-02-02,2025-07-03,475.33,Cancelled
419,795,POL-00000419,Auto,2024-03-23,2028-10-04,154.15,Cancelled
420,2475,POL-00000420,Auto,2023-06-05,2026-12-24,217.94,Cancelled
421,7917,POL-00000421,Health,2023-12-03,,289.5,Lapsed
422,195,POL-00000422,Auto,2024-04-06,2026-10-20,291.08,Lapsed
423,281,POL-00000423,Health,2023-12-28,2025-12-29,98.16,Active
424,8592,POL-00000424,Home,2025-12-21,2030-06-12,286.91,Lapsed
425,4380,POL-00000425,Health,2025-04-27,,481.68,Lapsed
426,9257,POL-00000426,Home,2023-07-24,2025-10-28,184.99,Active
427,520,POL-00000427,Auto,2025-09-06,2028-10-17,298.72,Active
428,155,POL-00000428,Home,2025-01-24,,430.4,Cancelled
429,5428,POL-00000429,Auto,2025-12-31,2027-03-28,153.39,Cancelled
430,9287,POL-00000430,Health,2025-10-29,2027-03-30,357.99,Lapsed
431,8898,POL-00000431,Auto,2025-05-07,,432.69,Active
432,3395,POL-00000432,Home,2025-11-12,2030-11-10,419.41,Active
433,4904,POL-00000433,Home,2023-04-05,2027-06-08,425.59,Lapsed
434,8857,POL-00000434,Life,2024-10-15,2026-07-28,405.72,Cancelled
435,1285,POL-00000435,Life,2024-07-06,,246.69,Active
436,5581,POL-00000436,Health,2024-05-20,2027-03-19,63.33,Lapsed
437,7382,POL-00000437,Health,2024-05-11,2028-06-16,473.51,Lapsed
438,3044,POL-00000438,Health,2023-12-17,,328.38,Active
439,1205,POL-00000439,Auto,2026-02-17,2029-04-05,370.25,Cancelled
440,2528,POL-00000440,Health,2023-10-20,2025-05-25,91.18,Lapsed
441,7287,POL-00000441,Life,2026-01-12,2027-08-09,109.63,Active
442,7062,POL-00000442,Health,2025-03-27,2029-02-08,233.62,Active
443,1469,POL-00000443,Life,2024-02-15,2028-06-20,319.12,Lapsed
444,6312,POL-00000444,Auto,2023-08-17,2026-10-19,400.63,Cancelled
445,9168,POL-00000445,Home,2024-06-27,2026-06-09,358.39,Active
446,2275,POL-00000446,Life,2024-01-10,2027-10-15,115.67,Active
447,7122,POL-00000447,Life,2023-05-04,2027-01-19,402.2,Lapsed
448,4124,POL-00000448,Home,2024-12-08,2028-09-18,317.21,Active
449,7502,POL-00000449,Auto,2024-12-23,,53.05,Lapsed
450,5444,POL-00000450,Health,2023-08-02,2026-06-06,248.1,Lapsed
451,9739,POL-00000451,Home,2023-09-12,2028-01-29,476.28,Active
452,7849,POL-00000452,Life,2024-07-05,,229.21,Lapsed
453,4776,POL-00000453,Health,2025-12-31,2028-05-10,196.65,Lapsed
454,6438,POL-00000454,Life,2025-03-24,,303.73,Cancelled
455,8940,POL-00000455,Home,2025-04-02,2029-05-02,62.11,Cancelled
456,7564,POL-00000456,Home,2025-08-15,2028-04-02,424.08,Active
457,6704,POL-00000457,Health,2025-05-21,,186.27,Lapsed
458,2526,POL-00000458,Health,2023-12-14,2025-05-13,252.08,Cancelled
459,7852,POL-00000459,Health,2024-12-30,2029-11-15,238.24,Active
460,5891,POL-00000460,Auto,2023-08-02,,161.7,Cancelled
461,5817,POL-00000461,Home,2024-10-08,2026-01-06,303.45,Cancelled
462,6548,POL-00000462,Life,2025-11-28,2029-04-27,97.68,Active
463,4240,POL-00000463,Home,2025-03-05,2029-01-30,301.1,Cancelled
464,9425,POL-00000464,Home,2025-02-13,2028-04-24,258.38,Cancelled
465,9644,POL-00000465,Home,2025-03-07,2026-04-26,267.25,Lapsed
466,6816,POL-00000466,Auto,2023-07-24,,473.3,Active
467,5708,POL-00000467,Life,2024-05-23,2026-07-20,284.5,Lapsed
468,7802,POL-00000468,Auto,2026-01-15,2030-12-11,253.6,Active
469,4920,POL-00000469,Auto,2024-04-03,2025-11-24,60.16,Lapsed
470,1792,POL-00000470,Home,2025-12-28,2028-05-10,282.2,Cancelled
471,2624,POL-00000471,Life,2025-10-08,2029-05-11,154.33,Lapsed
472,3023,POL-00000472,Home,2024-06-26,2027-11-28,228.01,Cancelled
473,3233,POL-00000473,Health,2025-02-15,2028-04-21,52.0,Active
474,3372,POL-00000474,Life,2025-03-06,2026-07-12,309.81,Cancelled
475,3064,POL-00000475,Life,2024-09-27,2028-04-21,101.28,Cancelled
476,8020,POL-00000476,Life,2023-04-19,2027-09-21,226.64,Active
477,5701,POL-00000477,Life,2025-02-21,2029-08-08,127.64,Cancelled
478,4874,POL-00000478,Auto,2024-07-27,2027-04-29,103.04,Lapsed
479,1917,POL-00000479,Home,2023-07-25,2025-05-09,279.87,Lapsed
480,9772,POL-00000480,Home,2025-10-18,2029-03-02,133.59,Cancelled
481,8805,POL-00000481,Home,2025-09-29,2029-06-27,179.98,Active
482,5155,POL-00000482,Health,2025-06-17,2028-06-21,478.33,Lapsed
483,2237,POL-00000483,Home,2025-03-05,2029-04-28,277.45,Lapsed
484,6704,POL-00000484,Health,2025-06-29,2028-12-24,269.91,Active
485,9264,POL-00000485,Auto,2023-08-01,2025-10-25,181.44,Lapsed
486,3684,POL-00000486,Life,2024-09-22,,255.79,Cancelled
487,8116,POL-00000487,Auto,2025-02-14,2027-08-16,398.8,Lapsed
488,8881,POL-00000488,Auto,2026-03-03,2029-08-22,295.86,Lapsed
489,1678,POL-00000489,Home,2023-07-01,2024-09-04,252.38,Lapsed
490,1426,POL-00000490,Health,2023-09-19,2025-05-16,399.03,Active
491,3439,POL-00000491,Life,2023-11-27,2028-04-28,334.75,Active
492,2282,POL-00000492,Home,2025-04-12,2026-08-11,306.53,Cancelled
493,4606,POL-00000493,Home,2023-09-25,2028-09-04,181.69,Cancelled
494,4381,POL-00000494,Auto,2023-09-16,,387.54,Lapsed
495,972,POL-00000495,Life,2023-04-18,2025-01-01,365.64,Active
496,4091,POL-00000496,Home,2024-10-06,2027-02-24,392.66,Cancelled
497,6435,POL-00000497,Health,2025-12-15,,334.58,Cancelled
498,6787,POL-00000498,Health,2023-04-24,2027-11-11,407.57,Active
499,6601,POL-00000499,Life,2025-08-25,2028-09-18,254.61,Lapsed
500,5363,POL-00000500,Auto,2024-10-27,2026-05-05,378.92,Lapsed
501,5870,POL-00000501,Auto,2023-07-03,2026-09-24,148.02,Lapsed
502,3471,POL-00000502,Health,2025-07-20,2028-02-20,201.99,Cancelled
503,2140,POL-00000503,Health,2023-12-14,2028-10-10,393.01,Active
504,1632,POL-00000504,Health,2025-04-19,,468.24,Active
505,7231,POL-00000505,Health,2026-02-22,,481.11,Active
506,2162,POL-00000506,Life,2023-12-03,,469.73,Lapsed
507,1530,POL-00000507,Life,2025-03-20,2028-04-19,349.03,Cancelled
508,2712,POL-00000508,Auto,2024-01-24,2026-10-10,376.69,Active
509,7033,POL-00000509,Auto,2025-12-03,2026-12-05,146.04,Active
510,2175,POL-00000510,Home,2025-02-24,2028-08-23,54.18,Cancelled
511,5630,POL-00000511,Auto,2023-11-12,2027-03-25,362.31,Lapsed
512,1161,POL-00000512,Home,2023-11-18,2025-06-14,96.44,Lapsed
513,4903,POL-00000513,Home,2025-02-03,2026-11-02,338.71,Cancelled
514,2341,POL-00000514,Auto,2023-11-03,2024-11-19,324.64,Active
515,7211,POL-00000515,Life,2023-10-20,2028-04-27,386.72,Lapsed
516,7249,POL-00000516,Home,2024-08-16,,95.21,Active
517,9660,POL-00000517,Health,2025-02-05,2028-07-03,191.53,Active
518,4060,POL-00000518,Life,2025-05-15,2027-10-05,299.03,Cancelled
519,9955,POL-00000519,Life,2024-12-03,2029-10-17,62.07,Cancelled
520,4943,POL-00000520,Home,2023-06-08,2027-04-16,134.89,Lapsed
521,4843,POL-00000521,Auto,2025-09-21,2028-01-24,272.7,Active
522,3950,POL-00000522,Health,2024-12-16,2026-05-10,287.73,Active
523,5917,POL-00000523,Life,2023-06-03,,437.37,Cancelled
524,6896,POL-00000524,Life,2025-10-21,2027-10-09,393.23,Active
525,274,POL-00000525,Auto,2025-07-10,,147.08,Active
526,6521,POL-00000526,Life,2026-02-16,2029-12-08,395.2,Lapsed
527,6591,POL-00000527,Auto,2026-03-14,2030-03-19,327.22,Lapsed
528,1370,POL-00000528,Life,2023-05-10,,464.42,Active
529,8789,POL-00000529,Life,2024-03-22,2028-10-11,393.45,Cancelled
530,1084,POL-00000530,Life,2024-07-10,2026-11-10,76.06,Active
531,7119,POL-00000531,Auto,2023-08-30,2028-01-27,74.76,Cancelled
532,2878,POL-00000532,Auto,2025-02-11,,111.75,Active
533,2685,POL-00000533,Health,2024-09-29,2028-09-04,282.75,Cancelled
534,4248,POL-00000534,Home,2024-01-03,2026-07-06,379.82,Active
535,481,POL-00000535,Life,2024-12-01,2027-06-11,285.73,Lapsed
536,9448,POL-00000536,Auto,2024-03-07,2028-01-17,212.06,Lapsed
537,9288,POL-00000537,Home,2023-07-11,2025-12-14,398.0,Cancelled
538,1890,POL-00000538,Home,2023-11-08,2024-11-12,69.82,Active
539,4007,POL-00000539,Auto,2025-03-15,2028-05-07,464.1,Active
540,580,POL-00000540,Health,2023-12-30,2026-05-21,237.32,Cancelled
541,5242,POL-00000541,Life,2024-04-20,2028-07-03,217.76,Cancelled
542,863,POL-00000542,Home,2024-02-09,2027-12-31,491.64,Lapsed
543,1130,POL-00000543,Health,2024-11-24,2027-08-22,197.29,Cancelled
544,7484,POL-00000544,Auto,2024-02-06,2026-09-25,303.71,Lapsed
545,3975,POL-00000545,Health,2025-02-06,2028-11-12,499.0,Active
546,8955,POL-00000546,Home,2023-12-23,,469.58,Active
547,3818,POL-00000547,Life,2025-06-06,2030-04-26,444.74,Lapsed
548,24,POL-00000548,Health,2023-08-17,2026-05-07,96.78,Cancelled
549,3903,POL-00000549,Health,2026-01-02,2027-05-04,487.65,Active
550,4585,POL-00000550,Auto,2024-07-02,,154.16,Cancelled
551,6768,POL-00000551,Life,2023-07-27,2025-01-15,311.35,Cancelled
552,2188,POL-00000552,Health,2025-04-15,,305.52,Lapsed
553,2142,POL-00000553,Home,2023-12-09,2026-09-14,466.72,Lapsed
554,5346,POL-00000554,Life,2025-02-07,2027-05-31,83.61,Active
555,2231,POL-00000555,Auto,2025-10-22,,123.97,Lapsed
556,5146,POL-00000556,Health,2025-12-29,,211.23,Active
557,7405,POL-00000557,Life,2023-06-20,2025-02-19,90.69,Cancelled
558,4985,POL-00000558,Auto,2026-03-18,2029-01-17,116.75,Cancelled
559,4067,POL-00000559,Life,2024-04-25,2025-08-03,354.73,Lapsed
560,2849,POL-00000560,Auto,2023-08-05,2027-02-16,300.18,Cancelled
561,4094,POL-00000561,Auto,2024-10-14,2026-07-27,104.65,Active
562,3642,POL-00000562,Home,2025-06-17,,230.26,Cancelled
563,1377,POL-00000563,Life,2025-03-20,2026-08-20,59.81,Active
564,3240,POL-00000564,Health,2023-10-15,2025-04-20,457.29,Lapsed
565,2008,POL-00000565,Auto,2024-03-05,2025-06-16,125.6,Cancelled
566,7097,POL-00000566,Health,2025-07-03,2028-08-24,357.45,Active
567,5800,POL-00000567,Home,2024-03-15,2026-09-29,175.93,Active
568,568,POL-00000568,Home,2024-09-29,2028-07-16,235.4,Cancelled
569,7849,POL-00000569,Auto,2025-07-29,,222.36,Lapsed
570,3268,POL-00000570,Home,2023-12-09,2027-12-26,407.68,Lapsed
571,5884,POL-00000571,Health,2025-01-21,2028-10-09,204.82,Cancelled
572,8232,POL-00000572,Life,2025-02-10,2027-02-13,61.73,Cancelled
573,3589,POL-00000573,Auto,2024-02-27,2026-09-24,76.37,Lapsed
574,8675,POL-00000574,Life,2023-11-27,2026-03-17,488.29,Active
575,4061,POL-00000575,Home,2025-04-18,2026-08-10,393.82,Active
576,9433,POL-00000576,Health,2024-06-17,2026-06-07,129.25,Cancelled
577,5211,POL-00000577,Life,2025-01-12,2026-03-10,366.55,Lapsed
578,9301,POL-00000578,Home,2025-04-17,2027-05-07,426.51,Lapsed
579,8883,POL-00000579,Life,2025-04-11,,67.08,Active
580,3812,POL-00000580,Home,2025-03-11,,265.1,Lapsed
581,3301,POL-00000581,Home,2025-09-15,2027-09-13,463.45,Lapsed
582,976,POL-00000582,Auto,2025-12-27,,367.11,Active
583,1818,POL-00000583,Life,2026-01-19,2029-02-22,367.04,Cancelled
584,6482,POL-00000584,Auto,2026-01-30,2028-11-20,111.4,Active
585,7158,POL-00000585,Health,2024-12-12,2026-12-03,368.23,Cancelled
586,5847,POL-00000586,Home,2023-09-24,2025-09-17,220.27,Cancelled
587,4826,POL-00000587,Home,2024-09-16,,50.81,Cancelled
588,9386,POL-00000588,Health,2024-08-24,2028-10-29,64.57,Cancelled
589,5214,POL-00000589,Home,2025-02-02,2026-09-03,471.51,Active
590,5426,POL-00000590,Auto,2023-10-21,2026-08-05,125.55,Active
591,5501,POL-00000591,Health,2025-02-22,,144.36,Cancelled
592,1111,POL-00000592,Life,2026-01-10,2027-08-19,374.19,Active
593,6324,POL-00000593,Health,2023-06-07,2025-05-12,448.05,Lapsed
594,6205,POL-00000594,Life,2025-10-25,2027-05-20,422.96,Cancelled
595,3696,POL-00000595,Home,2026-01-10,2027-03-19,182.71,Lapsed
596,4279,POL-00000596,Auto,2025-08-20,,126.55,Lapsed
597,2637,POL-00000597,Auto,2025-03-26,2026-10-02,202.08,Cancelled
598,7910,POL-00000598,Auto,2025-04-16,2029-12-14,124.25,Lapsed
599,2574,POL-00000599,Auto,2024-10-06,,142.5,Active
600,6706,POL-00000600,Life,2023-08-04,2026-04-04,156.9,Active
601,6438,POL-00000601,Health,2025-07-14,,212.37,Lapsed
602,1436,POL-00000602,Life,2025-01-18,2029-07-21,320.1,Active
603,1590,POL-00000603,Auto,2024-03-14,2028-10-11,181.32,Active
604,7759,POL-00000604,Auto,2023-06-04,2026-08-26,261.93,Cancelled
605,4342,POL-00000605,Auto,2023-12-11,2027-02-11,133.2,Lapsed
606,6053,POL-00000606,Home,2023-10-21,2026-04-12,247.88,Lapsed
607,3707,POL-00000607,Life,2024-01-03,2025-11-07,388.51,Cancelled
608,1585,POL-00000608,Auto,2025-01-05,2029-01-17,236.29,Cancelled
609,3728,POL-00000609,Auto,2023-11-05,2027-10-10,238.38,Cancelled
610,7780,POL-00000610,Home,2024-04-19,2025-09-27,227.66,Cancelled
611,569,POL-00000611,Home,2025-01-08,,390.73,Active
612,2739,POL-00000612,Home,2023-06-04,2025-02-16,69.2,Active
613,7134,POL-00000613,Home,2025-12-21,2030-06-27,116.55,Cancelled
614,4226,POL-00000614,Life,2024-11-03,2026-03-20,89.16,Cancelled
615,6511,POL-00000615,Life,2026-01-16,2029-12-15,256.17,Active
616,9627,POL-00000616,Health,2025-11-26,,117.34,Cancelled
617,9633,POL-00000617,Auto,2026-01-03,2030-02-28,400.8,Lapsed
618,8776,POL-00000618,Life,2025-03-10,2027-09-01,222.37,Lapsed
619,9373,POL-00000619,Health,2023-11-16,,173.94,Active
620,9973,POL-00000620,Health,2023-07-26,,450.31,Lapsed
621,3893,POL-00000621,Auto,2025-09-24,2028-03-27,453.66,Active
622,5536,POL-00000622,Life,2023-04-25,2027-01-25,436.21,Cancelled
623,1610,POL-00000623,Home,2023-04-04,,488.4,Lapsed
624,5258,POL-00000624,Life,2024-06-15,2028-11-04,340.5,Active
625,7238,POL-00000625,Home,2026-01-20,2029-05-02,383.43,Cancelled
626,6127,POL-00000626,Auto,2025-03-11,2027-01-30,79.53,Cancelled
627,8304,POL-00000627,Health,2024-09-13,,433.08,Cancelled
628,475,POL-00000628,Home,2023-05-07,,424.82,Active
629,4088,POL-00000629,Auto,2023-09-02,2026-09-09,367.09,Lapsed
630,6036,POL-00000630,Health,2023-10-31,2028-05-23,465.38,Cancelled
631,501,POL-00000631,Home,2025-01-13,2029-05-13,250.75,Lapsed
632,9616,POL-00000632,Life,2024-12-08,2027-05-21,387.03,Cancelled
633,1481,POL-00000633,Life,2024-03-15,,72.34,Cancelled
634,3512,POL-00000634,Home,2023-11-18,2028-09-04,143.03,Cancelled
635,6710,POL-00000635,Auto,2026-03-11,2031-01-06,54.0,Active
636,2838,POL-00000636,Auto,2025-08-01,2029-12-28,412.29,Lapsed
637,4512,POL-00000637,Health,2026-03-14,2029-02-25,256.55,Active
638,7647,POL-00000638,Life,2025-07-14,2030-01-11,228.72,Active
639,121,POL-00000639,Life,2026-03-09,2030-07-07,324.07,Lapsed
640,1772,POL-00000640,Health,2023-11-03,,494.76,Cancelled
641,5328,POL-00000641,Life,2024-08-28,2029-08-23,478.48,Cancelled
642,4896,POL-00000642,Home,2023-04-02,,394.46,Active
643,9831,POL-00000643,Health,2024-05-07,2029-03-01,112.97,Active
644,8149,POL-00000644,Life,2025-06-18,2028-10-22,232.07,Cancelled
645,579,POL-00000645,Home,2023-04-16,2028-04-14,150.06,Cancelled
646,7795,POL-00000646,Life,2023-08-10,2025-07-23,428.29,Cancelled
647,2968,POL-00000647,Life,2025-07-23,,107.57,Lapsed
648,9160,POL-00000648,Home,2025-07-08,2028-05-25,344.5,Active
649,5821,POL-00000649,Home,2023-10-12,2026-07-01,239.21,Lapsed
650,6090,POL-00000650,Life,2024-09-21,2028-04-27,433.05,Lapsed
651,880,POL-00000651,Auto,2023-07-18,2025-08-19,275.21,Cancelled
652,6254,POL-00000652,Life,2024-10-14,2026-08-18,111.81,Active
653,5615,POL-00000653,Health,2024-06-12,2028-01-05,114.45,Cancelled
654,2955,POL-00000654,Auto,2023-04-02,2027-10-15,493.99,Lapsed
655,951,POL-00000655,Auto,2025-12-08,2028-02-09,392.54,Active
656,9442,POL-00000656,Home,2026-03-03,2027-08-30,108.23,Lapsed
657,7036,POL-00000657,Health,2025-01-31,2028-10-04,222.49,Active
658,8746,POL-00000658,Home,2023-12-31,2025-01-27,451.4,Cancelled
659,3123,POL-00000659,Auto,2025-02-03,2029-08-09,380.12,Active
660,5642,POL-00000660,Life,2025-12-10,,222.6,Cancelled
661,5016,POL-00000661,Home,2023-06-23,,70.57,Lapsed
662,7470,POL-00000662,Life,2025-01-26,2029-12-02,497.96,Lapsed
663,8032,POL-00000663,Life,2024-02-21,2026-01-23,476.64,Lapsed
664,314,POL-00000664,Home,2026-03-05,2027-11-28,145.04,Active
665,9662,POL-00000665,Home,2024-08-02,,370.0,Active
666,6148,POL-00000666,Life,2024-03-23,2028-09-19,71.86,Active
667,1772,POL-00000667,Auto,2024-05-25,,102.11,Lapsed
668,6231,POL-00000668,Auto,2025-09-16,2029-05-14,365.84,Active
669,153,POL-00000669,Life,2023-05-29,2024-12-20,348.12,Lapsed
670,9923,POL-00000670,Home,2026-01-19,2027-08-21,280.21,Cancelled
671,1929,POL-00000671,Life,2025-01-12,,97.82,Active
672,9978,POL-00000672,Home,2023-09-18,2027-08-24,487.9,Lapsed
673,6714,POL-00000673,Life,2025-07-12,,296.66,Active
674,7876,POL-00000674,Life,2023-07-13,2024-08-07,352.23,Active
675,9407,POL-00000675,Health,2024-08-12,,90.54,Cancelled
676,1230,POL-00000676,Auto,2024-11-13,2029-06-24,154.02,Lapsed
677,4328,POL-00000677,Health,2025-10-14,,415.93,Active
678,4761,POL-00000678,Life,2023-06-16,2026-03-17,241.7,Active
679,1557,POL-00000679,Auto,2025-01-06,,112.28,Cancelled
680,2794,POL-00000680,Life,2025-10-10,2029-03-24,479.79,Lapsed
681,1523,POL-00000681,Life,2023-11-04,2025-11-12,101.22,Lapsed
682,7480,POL-00000682,Life,2025-12-23,2030-11-04,432.8,Lapsed
683,2733,POL-00000683,Auto,2023-10-04,,376.89,Active
684,1700,POL-00000684,Health,2025-06-14,2029-02-26,411.02,Cancelled
685,7179,POL-00000685,Home,2024-01-07,2027-01-10,325.11,Cancelled
686,2141,POL-00000686,Health,2025-10-18,2027-06-06,449.42,Lapsed
687,754,POL-00000687,Auto,2023-08-23,2026-05-27,55.56,Cancelled
688,8599,POL-00000688,Home,2024-05-18,2029-02-17,442.91,Cancelled
689,8571,POL-00000689,Auto,2024-06-27,2026-11-18,266.87,Cancelled
690,6306,POL-00000690,Home,2024-08-25,2028-10-11,451.43,Cancelled
691,895,POL-00000691,Auto,2026-02-14,2028-01-01,277.51,Lapsed
692,8124,POL-00000692,Home,2024-02-23,,271.24,Active
693,5422,POL-00000693,Life,2023-09-20,,150.22,Cancelled
694,6204,POL-00000694,Health,2023-07-28,2025-01-04,256.59,Cancelled
695,7342,POL-00000695,Auto,2024-12-22,2028-06-24,192.23,Lapsed
696,292,POL-00000696,Auto,2025-05-19,2026-07-31,300.71,Active
697,1490,POL-00000697,Life,2025-02-22,2029-04-18,143.08,Cancelled
698,7475,POL-00000698,Life,2023-11-22,2025-03-12,417.46,Lapsed
699,5440,POL-00000699,Health,2023-05-18,2026-05-31,372.16,Active
700,1597,POL-00000700,Home,2024-07-24,,209.81,Cancelled
701,4784,POL-00000701,Life,2026-01-11,2027-04-14,453.59,Lapsed
702,2302,POL-00000702,Health,2024-11-09,,324.88,Active
703,1979,POL-00000703,Health,2025-03-13,2027-04-07,372.55,Active
704,6791,POL-00000704,Auto,2025-07-08,2030-04-14,314.96,Lapsed
705,7494,POL-00000705,Home,2024-01-20,2025-01-27,288.66,Active
706,9065,POL-00000706,Health,2023-04-19,2027-01-02,465.97,Active
707,9480,POL-00000707,Home,2024-03-21,2025-12-08,96.6,Cancelled
708,9840,POL-00000708,Life,2025-02-12,2028-04-09,238.4,Cancelled
709,4068,POL-00000709,Life,2026-02-17,2029-01-19,486.72,Lapsed
710,2186,POL-00000710,Home,2025-10-25,2030-09-27,448.9,Cancelled
711,4898,POL-00000711,Life,2023-06-21,2027-07-28,334.66,Active
712,3436,POL-00000712,Life,2023-04-26,2028-02-01,109.7,Cancelled
