claim_id,policy_id,claim_date,claim_amount,claim_status,claim_type
564,27508,2026-03-13,30742.7,Pending,Medical
565,29215,2025-03-06,45412.22,Pending,Accident
566,36111,2024-10-13,26625.37,Approved,Theft
567,9182,2024-07-14,12636.78,Pending,Theft
568,21608,2024-10-19,48775.23,Pending,Death
569,37587,2024-11-24,9063.39,Pending,Death
570,17779,2025-09-22,14544.51,Pending,Medical
571,16502,2025-09-02,46746.23,Approved,Death
572,31564,2024-12-06,44155.01,Approved,Accident
573,26642,2025-12-31,30468.89,Approved,Accident
574,21840,2025-12-28,38743.87,Approved,Death
575,19546,2024-11-24,44735.06,Approved,Accident
576,32437,2024-07-07,9013.05,Denied,Accident
577,34147,2024-10-30,7424.56,Denied,Theft
578,32785,2025-05-10,47100.59,Approved,Medical
579,4561,2025-07-06,32541.98,Pending,Theft
580,27114,2025-01-11,24902.04,Approved,Theft
581,36914,2025-06-21,31336.39,Denied,Medical
582,30775,2024-04-21,45159.76,Pending,Death
583,7444,2024-06-11,8383.5,Pending,Theft
584,22286,2024-08-19,8586.91,Approved,Theft
585,26400,2024-04-14,48806.58,Denied,Theft
586,17536,2026-01-04,38799.78,Approved,Theft
587,11154,2024-03-30,15467.08,Pending,Death
588,14170,2025-11-06,17209.4,Denied,Death
589,2519,2024-07-01,19689.58,Denied,Theft
590,6105,2024-06-29,24393.48,Approved,Accident
591,12833,2025-03-29,21521.81,Approved,Death
592,28410,2024-06-08,24441.85,Denied,Accident
593,12728,2024-12-22,35616.63,Approved,Theft
594,23538,2026-03-01,3551.84,Denied,Medical
595,20722,2025-01-26,16795.98,Pending,Medical
596,25324,2024-03-25,16308.48,Denied,Death
597,31460,2025-05-07,48668.45,Approved,Medical
598,33968,2026-01-24,17602.92,Denied,Death
599,912,2025-04-24,30811.68,Denied,Medical
600,4897,2026-02-09,45753.53,Denied,Death
601,22143,2025-06-20,32436.41,Denied,Accident
602,17110,2025-10-20,27864.98,Approved,Medical
603,37854,2025-07-26,30986.18,Pending,Theft
604,20378,2026-03-16,12626.52,Pending,Medical
605,34685,2026-01-16,350.39,Approved,Accident
606,31054,2025-12-28,33258.31,Denied,Theft
607,20404,2024-11-23,16284.69,Approved,Medical
608,25324,2025-06-21,13341.56,Denied,Medical
609,15768,2025-04-25,13077.14,Approved,Accident
610,18949,2024-06-05,27072.56,Pending,Death
611,2876,2025-11-13,20133.95,Denied,Medical
612,10981,2026-01-12,48444.23,Pending,Medical
613,11330,2024-11-03,23233.88,Denied,Theft
614,9954,2025-08-11,38342.0,Denied,Accident
615,22938,2024-11-04,10182.05,Denied,Accident
616,39967,2025-11-29,13238.48,Pending,Accident
617,28918,2026-02-18,11166.51,Approved,Accident
618,8496,2025-11-20,6163.47,Pending,Accident
619,13212,2025-11-13,1234.57,Pending,Medical
620,9583,2024-06-06,48161.62,Approved,Death
621,5220,2024-03-24,49491.86,Pending,Medical
622,9907,2025-11-20,15907.26,Pending,Medical
623,26383,2025-06-27,17288.88,Approved,Accident
624,22529,2026-02-15,8587.23,Denied,Theft
625,25504,2025-03-20,10561.74,Denied,Theft
626,28709,2024-07-24,2031.87,Denied,Accident
627,39814,2025-06-12,8585.66,Pending,Death
628,25469,2024-09-02,9171.41,Approved,Theft
629,21737,2025-07-13,33194.14,Approved,Death
630,16488,2024-10-18,18169.26,Denied,Medical
631,21302,2025-02-28,49275.71,Denied,Medical
632,35420,2025-09-29,34340.85,Pending,Accident
633,36454,2025-03-18,36754.71,Pending,Theft
634,17427,2026-01-19,36556.05,Approved,Theft
635,28044,2025-10-11,48546.07,Approved,Theft
636,28434,2025-06-16,37669.01,Approved,Death
637,39238,2025-08-09,33101.33,Pending,Accident
638,29218,2024-04-11,12146.39,Approved,Theft
639,12071,2024-10-20,33884.67,Pending,Accident
640,22172,2026-01-25,42659.9,Pending,Theft
641,3134,2025-05-23,25815.73,Denied,Theft
642,5684,2024-04-04,38131.88,Approved,Accident
643,29,2025-07-31,41141.23,Denied,Theft
644,35090,2024-12-01,5409.08,Denied,Accident
645,9286,2026-01-23,17662.7,Denied,Medical
646,16400,2025-02-14,45535.97,Denied,Accident
647,22715,2024-07-22,39308.73,Pending,Accident
648,9339,2025-11-25,15116.37,Approved,Theft
649,12540,2024-07-05,43398.66,Denied,Accident
650,30496,2024-07-06,2575.65,Approved,Death
651,24669,2025-04-09,3548.04,Approved,Theft
652,15692,2024-07-27,23144.72,Denied,Theft
653,13380,2024-10-02,7315.47,Pending,Theft
654,31297,2025-07-03,35814.17,Pending,Medical
655,2737,2026-01-19,44722.08,Pending,Medical
656,34129,2025-07-01,15682.28,Approved,Theft
657,12173,2025-09-20,14715.33,Approved,Death
658,35327,2025-08-31,24417.63,Denied,Theft
659,19303,2024-05-19,29951.86,Pending,Accident
660,12841,2025-10-24,21136.55,Denied,Theft
661,26466,2024-07-04,3047.68,Denied,Theft
662,36245,2026-02-05,13375.51,Denied,Death
663,38421,2026-03-07,29895.46,Denied,Accident
664,24607,2026-03-13,33175.81,Pending,Medical
665,9139,2024-10-06,24016.21,Approved,Theft
666,25734,2025-08-15,6214.14,Pending,Accident
667,13491,2025-10-07,43762.89,Pending,Theft
668,26063,2024-04-16,19911.36,Pending,Medical
669,9016,2024-10-16,48073.04,Denied,Medical
670,18101,2025-11-05,49005.13,Pending,Death
671,7163,2025-12-29,32184.54,Denied,Death
672,5719,2025-04-26,4040.41,Denied,Medical
673,31522,2024-11-22,42895.32,Denied,Death
674,26399,2024-06-08,47504.43,Pending,Death
675,6479,2025-03-12,47110.03,Pending,Death
676,30513,2024-04-08,38638.47,Approved,Theft
677,26542,2024-09-03,31678.81,Pending,Theft
678,39123,2024-08-26,37605.02,Pending,Death
679,6495,2025-02-16,7475.6,Approved,Death
680,35169,2026-02-11,41107.48,Pending,Accident
681,35725,2025-10-17,41809.45,Pending,Accident
682,27501,2025-09-04,49229.66,Approved,Theft
683,28110,2024-11-03,17614.62,Approved,Death
684,1404,2025-07-12,33943.29,Denied,Theft
685,19498,2025-10-03,34276.55,Pending,Theft
686,25279,2025-12-03,20519.24,Approved,Death
687,28421,2025-10-15,28332.17,Approved,Death
688,30231,2024-10-28,36579.98,Pending,Theft
689,28914,2026-02-09,25164.48,Approved,Medical
690,8731,2026-01-01,4258.75,Denied,Accident
691,12431,2025-10-07,18062.84,Pending,Medical
692,16327,2025-11-15,17530.25,Denied,Theft
693,7185,2025-09-18,25477.38,Pending,Accident
694,31096,2026-01-16,18478.56,Approved,Medical
695,32588,2024-07-31,37472.39,Pending,Death
696,30284,2025-06-02,47936.48,Approved,Death
697,19476,2024-07-02,7455.28,Pending,Medical
698,26669,2025-06-17,38070.05,Approved,Death
699,16205,2025-08-01,10730.62,Denied,Accident
700,24438,2025-09-09,35091.72,Pending,Accident
701,24862,2025-07-08,16415.88,Pending,Medical
702,26627,2025-03-10,29829.68,Approved,Theft
703,4926,2025-04-10,30028.21,Approved,Theft
704,21411,2024-05-26,37315.69,Pending,Accident
705,19717,2024-08-12,39188.98,Approved,Medical
706,39432,2024-05-06,12241.04,Pending,Death
707,7601,2024-05-11,6486.69,Pending,Theft
708,23436,2025-03-13,17762.77,Approved,Accident
709,13895,2026-03-11,40261.91,Approved,Medical
710,31119,2025-06-11,38241.15,Pending,Death
711,2780,2024-12-08,27768.51,Denied,Medical
712,21759,2024-10-10,23335.68,Denied,Accident
713,20873,2025-06-20,16467.81,Pending,Theft
714,18002,2024-11-06,37300.87,Approved,Death
715,4854,2024-09-15,31920.36,Pending,Medical
716,18482,2024-09-23,19468.58,Pending,Death
717,15795,2024-10-26,23258.26,Denied,Medical
718,23298,2024-04-23,36194.86,Pending,Death
719,21438,2024-08-22,12782.49,Approved,Medical
720,39872,2025-04-20,43935.26,Approved,Accident
721,11156,2025-09-07,1716.83,Denied,Accident
722,25717,2024-10-24,28562.8,Approved,Medical
723,27625,2024-06-01,29332.88,Pending,Medical
724,24452,2024-08-15,30253.84,Denied,Medical
725,7969,2024-03-25,17014.02,Denied,Death
726,32045,2025-09-17,38209.96,Denied,Theft
727,8221,2024-06-03,48739.65,Approved,Medical
728,6463,2025-11-04,40430.06,Denied,Medical
729,7952,2024-11-07,412.78,Pending,Accident
730,13027,2024-04-24,35910.47,Pending,Accident
731,38122,2026-03-15,2868.98,Denied,Medical
732,32805,2025-05-17,40274.8,Denied,Accident
733,15994,2024-05-08,14367.01,Pending,Death
734,26043,2024-09-08,12262.76,Approved,Death
735,29161,2025-09-29,31761.7,Pending,Theft
736,18420,2025-09-03,48823.79,Pending,Death
737,27703,2024-12-23,21570.32,Approved,Death
738,26614,2025-10-28,44986.21,Approved,Medical
739,8510,2025-06-22,32683.86,Pending,Medical
740,4497,2025-09-25,25365.37,Denied,Death
741,24679,2025-06-20,4872.86,Pending,Accident
742,29149,2024-09-26,15037.62,Approved,Theft
743,1334,2025-06-25,40026.65,Approved,Theft
744,17604,2025-11-27,1670.91,Pending,Medical
745,35730,2025-09-24,2605.44,Denied,Medical
746,6390,2025-10-17,31517.19,Approved,Theft
747,19491,2025-07-24,27079.88,Denied,Theft
748,8454,2024-08-26,28700.79,Pending,Medical
749,14507,2025-11-26,23126.71,Approved,Medical
750,31191,2025-02-07,40187.13,Approved,Medical
751,19908,2024-04-29,38389.78,Pending,Theft
752,38553,2024-11-25,35881.41,Pending,Medical
753,37342,2024-10-08,15696.01,Pending,Death
754,37121,2024-06-05,42882.67,Pending,Theft
755,4766,2025-09-30,14594.81,Approved,Death
756,23364,2024-12-25,37406.92,Pending,Accident
757,37981,2026-03-08,37609.83,Approved,Theft
758,25544,2025-07-23,39017.6,Denied,Theft
759,14827,2025-01-13,4284.95,Pending,Theft
760,13344,2026-02-02,47377.67,Denied,Death
761,6967,2024-10-09,48206.08,Approved,Medical
762,4444,2025-05-21,28047.88,Denied,Death
763,15922,2026-01-18,33402.23,Denied,Theft
764,33949,2025-11-06,10466.35,Denied,Accident
765,7049,2025-08-19,39559.77,Pending,Death
766,14419,2025-01-16,45225.69,Approved,Death
767,2104,2024-07-01,40134.54,Approved,Medical
768,16333,2025-05-08,32972.21,Pending,Theft
769,33485,2026-02-24,11471.82,Denied,Accident
770,36891,2025-02-15,9529.19,Denied,Accident
771,10302,2024-12-03,36135.22,Pending,Death
772,29956,2025-02-26,26880.66,Pending,Theft
773,7202,2025-01-01,8871.52,Pending,Theft
774,34724,2025-03-26,1957.62,Approved,Death
775,31933,2025-10-21,15572.01,Approved,Death
776,6052,2025-09-25,38928.54,Denied,Medical
777,2031,2024-07-23,45111.25,Denied,Medical
778,14212,2024-10-30,14485.84,Pending,Medical
779,31080,2026-02-03,37993.12,Pending,Accident
780,38655,2024-11-20,37918.33,Denied,Death
781,27358,2026-01-14,15590.13,Pending,Theft
782,24246,2024-07-09,25697.78,Denied,Theft
783,23902,2025-05-31,40181.18,Denied,Death
784,13116,2024-04-01,2218.47,Denied,Accident
785,842,2024-12-09,6313.36,Pending,Death
786,22982,2025-01-28,11806.53,Approved,Medical
787,15118,2024-05-01,31722.36,Approved,Theft
788,23985,2024-11-01,45974.21,Denied,Theft
789,2079,2025-02-20,8182.84,Approved,Death
790,33107,2024-12-10,21149.42,Pending,Death
791,7579,2025-07-07,27382.98,Pending,Medical
792,10436,2025-05-10,21431.29,Pending,Medical
793,9310,2025-11-12,7997.68,Pending,Death
794,29251,2024-08-31,10356.27,Pending,Accident
795,391,2024-12-15,13424.21,Denied,Accident
796,9086,2024-10-12,20370.06,Approved,Death
797,21640,2025-07-23,14099.44,Approved,Accident
798,3270,2025-01-15,11872.48,Denied,Theft
799,16647,2025-02-03,48602.16,Denied,Medical
800,34300,2024-04-04,45243.53,Pending,Accident
801,34513,2024-07-28,22950.78,Pending,Accident
802,14706,2024-08-16,36083.61,Pending,Theft
803,34358,2025-09-08,22475.5,Denied,Accident
804,2450,2025-02-26,32770.98,Denied,Theft
805,27659,2024-05-13,48412.48,Pending,Death
806,32695,2024-03-27,13589.0,Pending,Medical
807,9241,2025-12-18,26801.35,Denied,Death
808,21777,2026-01-22,36450.47,Denied,Accident
809,27247,2024-03-26,33960.01,Approved,Accident
810,15215,2026-03-19,25571.15,Denied,Death
811,26631,2025-10-15,24292.49,Denied,Death
812,13174,2025-04-02,10164.0,Approved,Accident
813,20085,2025-05-30,36781.06,Denied,Medical
814,1829,2025-02-11,1681.34,Denied,Medical
815,12217,2024-12-05,1062.1,Denied,Accident
816,16253,2025-01-22,43591.55,Pending,Death
817,7896,2026-01-12,20308.25,Denied,Death
818,8994,2024-10-04,15948.46,Pending,Medical
819,19328,2025-09-03,40926.39,Denied,Medical
820,12152,2025-03-13,43557.15,Approved,Theft
821,36533,2026-01-23,35163.19,Pending,Accident
822,15416,2024-03-28,32810.7,Pending,Accident
823,8103,2025-04-11,3793.22,Pending,Accident
824,24562,2025-01-13,8079.05,Denied,Death
825,30868,2026-03-17,6365.64,Pending,Accident
826,25590,2024-03-21,10896.95,Pending,Medical
827,13035,2024-04-26,12995.4,Pending,Accident
828,34802,2025-07-16,32900.34,Pending,Medical
829,32395,2025-01-10,6106.97,Denied,Accident
830,3396,2025-08-12,17995.4,Approved,Death
831,21363,2025-08-13,46769.37,Pending,Theft
832,37861,2025-10-22,47581.05,Pending,Accident
833,29222,2025-12-19,33375.34,Pending,Medical
834,25047,2024-08-18,11750.82,Approved,Medical
835,33461,2024-11-14,40397.81,Pending,Medical
836,13081,2025-06-15,27917.66,Pending,Theft
837,21735,2025-11-16,8686.51,Approved,Death
838,16578,2024-07-16,8693.32,Pending,Accident
839,38338,2024-10-07,40023.45,Denied,Accident
840,6428,2025-11-14,38460.61,Approved,Death
841,31277,2025-12-20,33056.46,Denied,Death
842,33071,2025-11-20,16603.74,Approved,Medical
843,18881,2024-05-20,49129.16,Approved,Medical
844,13346,2025-03-08,47241.51,Pending,Theft
845,8847,2025-02-12,7886.04,Pending,Death
846,2211,2025-10-24,5771.45,Pending,Theft
847,1251,2025-09-24,48274.44,Denied,Accident
848,28710,2025-05-10,30736.97,Pending,Accident
849,37748,2024-06-17,6170.36,Approved,Accident
850,15722,2024-10-28,5350.32,Pending,Death
851,22580,2025-08-10,10484.69,Approved,Theft
852,11667,2026-01-07,14693.37,Pending,Medical
853,14498,2024-05-09,23662.29,Approved,Theft
854,25516,2026-03-19,12844.25,Denied,Death
855,30507,2025-11-24,14087.61,Approved,Death
856,13592,2025-09-02,37535.32,Approved,Theft
857,33792,2024-11-22,6276.46,Denied,Death
858,30915,2024-03-27,4049.4,Pending,Theft
859,13225,2025-08-15,1598.26,Approved,Accident
860,3224,2025-10-10,21591.2,Denied,Medical
861,5709,2025-10-06,1144.9,Pending,Theft
862,16272,2024-05-18,47795.64,Approved,Accident
863,2136,2025-10-22,29601.03,Pending,Theft
864,32633,2024-11-05,12002.93,Pending,Medical
865,35797,2024-10-12,39342.61,Approved,Accident
866,16288,2024-11-03,41026.06,Denied,Medical
867,6749,2024-07-01,22589.67,Pending,Death
868,35681,2024-10-09,3981.36,Approved,Accident
869,20827,2025-02-18,47976.33,Denied,Accident
870,22301,2025-02-27,22725.91,Pending,Theft
871,27617,2025-03-09,8200.57,Pending,Medical
872,11994,2025-05-24,16067.91,Approved,Medical
873,24645,2025-03-19,29332.97,Denied,Accident
874,28784,2024-03-21,7919.98,Approved,Theft
875,19190,2025-12-11,7516.8,Denied,Accident
876,15825,2024-06-01,21426.3,Approved,Accident
877,30672,2025-05-11,18824.44,Pending,Death
878,28177,2025-07-26,45711.91,Pending,Theft
879,9964,2024-12-09,14328.22,Pending,Theft
880,32570,2024-10-23,44031.74,Denied,Theft
881,13088,2025-03-20,5928.86,Denied,Death
882,9143,2024-11-30,42773.02,Pending,Medical
883,2415,2025-04-02,33301.36,Pending,Theft
884,25959,2025-04-06,47587.98,Pending,Medical
885,35452,2025-04-02,2331.62,Pending,Theft
886,26131,2025-10-16,18181.48,Denied,Theft
887,19210,2025-04-24,1320.62,Pending,Accident
888,29273,2025-06-07,26396.82,Pending,Death
889,17985,2024-12-14,32352.35,Approved,Accident
890,27894,2025-09-17,29106.85,Approved,Medical
891,32080,2025-07-22,888.84,Approved,Accident
892,30552,2024-05-16,34112.33,Pending,Death
893,5585,2024-07-27,13148.57,Approved,Accident
894,30186,2024-04-23,1035.49,Approved,Accident
895,26156,2024-05-02,13041.46,Denied,Accident
896,32994,2025-04-24,9974.19,Pending,Death
897,31097,2025-06-24,16835.74,Approved,Accident
898,35842,2025-04-08,19358.65,Denied,Medical
899,1274,2026-03-12,6793.66,Approved,Accident
900,20460,2024-10-10,13604.61,Denied,Medical
901,9221,2025-05-26,8055.34,Denied,Accident
902,20478,2025-03-08,13487.67,Denied,Death
903,35889,2024-12-28,7330.78,Approved,Theft
904,24968,2024-11-02,12621.55,Denied,Medical
905,26026,2024-06-15,10093.22,Denied,Theft
906,22308,2024-08-25,3412.99,Denied,Accident
907,29517,2024-06-12,17414.2,Denied,Death
908,31429,2024-06-25,8549.84,Pending,Medical
909,17041,2025-02-12,2244.26,Approved,Medical
910,16666,2024-08-23,24948.25,Pending,Accident
911,18620,2026-02-23,41936.52,Approved,Theft
912,14039,2024-12-26,4896.15,Pending,Accident
913,39235,2025-01-31,44239.3,Pending,Death
914,31075,2024-12-18,11190.98,Approved,Death
915,28890,2025-09-11,37426.76,Denied,Medical
916,8734,2024-10-13,4609.87,Approved,Medical
917,26464,2024-11-09,36463.41,Pending,Accident
918,13631,2024-10-12,18580.13,Denied,Theft
919,5098,2025-07-11,26422.79,Pending,Theft
920,11478,2024-11-13,47276.21,Pending,Accident
921,4933,2025-06-01,2970.85,Approved,Accident
922,19017,2024-12-25,5162.12,Approved,Death
923,22119,2025-07-11,4252.19,Pending,Medical
924,17946,2026-03-03,47135.12,Pending,Accident
925,13345,2025-02-12,35082.35,Denied,Death
926,1210,2025-04-12,35281.86,Denied,Death
927,24313,2025-01-29,39752.07,Pending,Medical
928,4139,2024-10-18,27773.89,Approved,Medical
929,18050,2025-09-15,12984.32,Pending,Theft
930,445,2025-08-14,27885.31,Denied,Accident
931,13389,2025-02-17,5118.84,Denied,Theft
932,36337,2025-11-20,27680.53,Approved,Death
933,39049,2025-10-14,19585.17,Denied,Accident
934,1280,2025-10-02,30877.06,Approved,Death
935,39357,2025-03-16,30014.64,Approved,Theft
936,15162,2024-04-29,11057.15,Denied,Accident
937,27230,2026-01-15,22201.28,Approved,Death
938,6220,2025-01-06,5309.11,Pending,Medical
939,10642,2025-10-30,13780.88,Approved,Medical
940,26507,2025-07-09,22017.96,Denied,Death
941,32933,2025-02-21,7327.54,Pending,Death
942,37708,2024-09-13,46296.04,Denied,Theft
943,14602,2024-03-23,12969.02,Approved,Theft
944,5540,2024-10-29,13599.64,Pending,Medical
945,18652,2024-09-18,12779.71,Denied,Death
946,31848,2025-07-07,27831.17,Denied,Theft
947,3494,2025-09-04,22349.32,Pending,Medical
948,10457,2025-11-11,18433.82,Pending,Accident
949,7856,2024-08-18,18558.27,Pending,Medical
950,11096,2024-05-22,27200.42,Denied,Theft
951,33352,2024-03-22,19409.35,Pending,Medical
952,19698,2026-02-24,36978.57,Pending,Theft
953,34258,2025-10-13,10176.32,Pending,Accident
954,31904,2025-11-16,16597.81,Approved,Theft
955,7569,2024-09-14,24889.52,Pending,Death
956,26227,2025-12-28,42190.81,Approved,Death
957,11460,2025-10-07,27398.59,Approved,Medical
958,11290,2025-02-24,18438.1,Denied,Death
959,32411,2024-08-30,2614.37,Pending,Theft
960,668,2024-12-29,8047.87,Pending,Accident
961,7510,2025-08-09,45207.74,Denied,Death
962,18051,2025-10-18,25419.56,Approved,Death
963,24885,2025-10-18,31482.65,Pending,Medical
964,17159,2024-08-25,27960.37,Denied,Theft
965,33241,2025-02-15,15372.41,Approved,Accident
966,34969,2024-08-18,37323.05,Denied,Medical
967,19054,2025-06-25,42521.85,Denied,Accident
968,35003,2025-12-18,17139.78,Denied,Theft
969,973,2024-07-27,40492.87,Pending,Accident
970,1774,2024-08-26,39596.4,Pending,Accident
971,2170,2025-06-28,48658.68,Denied,Medical
972,802,2024-08-15,38682.88,Pending,Theft
973,20758,2025-02-13,3258.97,Approved,Theft
974,37044,2025-05-18,25577.19,Approved,Theft
975,6880,2026-02-12,28487.55,Pending,Medical
976,38688,2024-03-23,7036.5,Approved,Medical
977,4143,2024-10-25,6953.04,Pending,Theft
978,5209,2025-01-12,28941.74,Denied,Accident
979,37381,2025-01-28,41288.12,Pending,Theft
980,5755,2025-08-09,29256.96,Denied,Theft
981,23621,2025-05-30,7659.59,Approved,Death
982,18066,2025-04-10,25688.12,Denied,Death
983,15260,2024-09-10,31977.88,Approved,Death
984,17016,2024-07-26,24718.5,Denied,Theft
985,23509,2025-09-28,9443.95,Pending,Theft
986,23412,2026-03-01,28134.43,Pending,Death
